date,favorite_count,favorited,id,language,retweet_count,text,user_created_at,user_description,user_followers,user_friends,user_location,user_screen_name
2021-07-24 16:16:55,0,False,1418968446906273793,en,0,"Congratulations Mirabai chanu ❤️
 
- India is proud of her daughter 💪🏻🇮🇳

#Olympics
#tokyo2020 
#TeamIndia https://t.co/4FNYxiWiR7",2021-07-12 03:37:18,ख़्वाब,4.0,9,Al Qunfidhah ,iarahaan
2021-07-24 16:16:51,2,False,1418968429185355784,en,0,"India at Tokyo Olympics 2020 on 25/7/2021

#cheers4india 
#olympics2021 
#IndiaAtOlympics https://t.co/AC8LkH0hEl",2019-09-19 12:10:23,"ಕೊಡಗು ನಾಡಿನ ಜೀವನಾಡಿ
ಕೊಡಗಿನ ಸಂಸ್ಕೃತಿ, ಸಮಾಚಾರ, ಕಷ್ಟಸುಖಗಳ ಜೀವನದಿ
ಕೊಡಗಿನ ಏಕೈಕ ಬಾನುಲಿ",153.0,69,"KODAGU,KARNATAKA",AIRMadikeri
2021-07-24 16:16:44,0,False,1418968401729540109,en,0,"Silver medal! 🥈

After a tough battle, Chanu Saikhom Mirabai finishes in second place in the #Weightlifting women's… https://t.co/hC0dSXIE20",2020-11-27 07:16:46,अखिल भारतीय विद्यार्थी परिषद 🚩Activist|BA🎓Student|Ex-@RSSOrg Mukhyashikshak|@MyNEPIN ambassador|@ABVPTelangana✊🏻🚩🇮🇳🚩✊🏻@ABVPVoice Media|@తెలంగాణ రాష్ట్రం,321.0,138,Telangana,Jagathkrishnaa
2021-07-24 16:16:32,1,False,1418968350886174727,en,0,"In Montreal Olympics in 1976, India went medalless for the first time!! No medal in hockey nor in any other sport!!… https://t.co/iQtmrI9UZE",2013-01-04 11:36:30,"Chartered Accountant,   Personal tweets RTs/Favs/Follows are not endorsements",128.0,130,"New Delhi, India",Srinew2013
2021-07-24 16:16:18,0,False,1418968293457674249,en,0,"Congratulations #MirabaiChanu you made it best for india ,win first prize for india at Tokyo Olympics in weight lif… https://t.co/FEx0Xm2PpD",2020-07-17 11:47:55,smile is best moment of life😎😍,16.0,11,,MukeshSankhlaS1
2021-07-24 16:16:11,1,False,1418968263422357510,en,0,"Congratulations @mirabai_chanu for achieving the silver medal for India at @Tokyo2020
We are proud of you .
Best wi… https://t.co/YKIDidhL3z",2021-06-22 15:49:03,Business Development Services,2.0,2,,qorezen
2021-07-24 16:16:04,0,False,1418968234066329610,en,0,"Proud moment for India @mirabai_chanu 🏋️‍♀️🇮🇳

Many more to come...

#KovidaSahurdayaFoundation #KovidaFoundation… https://t.co/8Xt7wzAwlv",2021-07-13 16:06:36,,0.0,1,,DrAnuhyaReddy1
2021-07-24 16:15:52,0,False,1418968184317636608,en,0,Years after years Hard Work with determination and sacrifices is finally paid off. Congratulations to… https://t.co/iqoJqX7gwW,2013-06-15 12:25:54,,178.0,2737,,debjyotig688
2021-07-24 16:15:52,5,False,1418968181410914304,en,0,"Tokyo Olympics: Weightlifter Mirabai Chanu wins India's 1st medal

https://t.co/Me9tMRu7ax

#mirabai #TokyoOlympics… https://t.co/IJ9ML9emjL",2009-10-09 15:26:53,News tips? Share them here: newsdesk@thekashmirmonitor.net,94619.0,465,Srinagar,Kashmir_Monitor
2021-07-24 16:15:48,0,False,1418968164889776133,en,0,"Proud moment for us Meerabai Chanu wins India's first medal at Tokyo Olympics.🥇🎉😇☕

#meerabaichanu  #tokyoolympics… https://t.co/DI7zztvGts",2019-12-28 10:02:20,"Welcome to the official Twitter Account of Tealogy Cafe 
#yaarmerakulhad
📱 Contact Us : +91 6269116000, +91 6269117000
https://t.co/Q1k3AzUxVP…",30.0,0,"Indore, India",tealogyofficial
2021-07-24 16:15:43,1,False,1418968142626267137,en,0,"Congratulations #MirabaiChanu for achieving the first medal for India at Tokyo Olympics, we are proud of you!… https://t.co/tTi7MpnPVH",2014-09-13 19:56:15,🇮🇳,330.0,463,"Mithilanchal , India",Nkr_Sir
2021-07-24 16:15:42,0,False,1418968140160159745,en,0,"Congratulations @mirabai_chanu on winning silver medal in 49 kg category in weightlifting.

This is India's first m… https://t.co/zDb2EqSEfq",2021-03-07 09:41:54,,32.0,2,"Saharanpur, India",anshumanch11
2021-07-24 16:15:39,0,False,1418968127367520266,en,0,@Olympics @IndianOlympians My best wishes to India Olympic team. All the best team of champions...,2020-05-31 15:40:12,,1.0,11,"Mumbai, India",PankajS83325183
2021-07-24 16:15:27,1,False,1418968077354487808,en,0,"From training with bamboo trunks to winning India's first silver medal in weightlifting at the #Olympics,… https://t.co/k6OQhjIkTq",2011-10-29 10:14:49,"Journalism with a Human Touch
Official Twitter handle of THE WEEK India magazine
Published by the Malayala Manorama group",23341.0,268,India,TheWeekLive
2021-07-24 16:15:08,0,False,1418967996479979523,en,1,"Sir, @narendramodi @ianuragthakur @IndiaSports @PMOIndia please development more robust sports infrastructure withi… https://t.co/L88UzRqya9",2009-11-14 18:04:32,"Views Are Personal, Do Not Take It Personally",133.0,1383,India,chandra_sayz
2021-07-24 16:15:05,3,False,1418967984022843394,en,2,Today is the proud moment for every Indian as Meerabai Chanu” claimed First Medal for India. She won a silver medal… https://t.co/JiR2Sdmvrm,2020-10-13 07:13:58,"Optoma is a world leading, and award winning projector brand. With our business philosophy of dedication, professionalism and efficiency which bring synergy",113.0,205,India,IndiaOptoma
2021-07-24 16:15:00,4,False,1418967963445600257,en,3,"#Tokyo2020 | If a deepening health crisis &amp; embarrassing PR goals were not enough, there is growing concern over te… https://t.co/3vLT9uc1D7",2009-07-02 07:25:59,"India's National Magazine. From @the_hindu Group of Publications.

Subscribe to Frontline https://t.co/I3OIsGd2yp

Follow us on Instagram https://t.co/zkWmN6vFzO",43602.0,7,Chennai,frontline_india
2021-07-24 16:15:00,0,False,1418967963168768001,en,0,"#TokyoOlympics2020 | Here's a look at India's schedule for Day 3 of the Games 

#Tokyo #Olympics 

https://t.co/FVQeWKpK08",2010-12-29 06:03:27,"Jagran English the new age Trending News site. Check out https://t.co/4HemovDflB for all latest & top trends across globe  

Instagram: https://t.co/8qa8kxmQsp",11700.0,39,"New Delhi, India",JagranEnglish
2021-07-24 16:14:46,5,False,1418967906310832129,en,2,"Heartiest congratulations from HTS  to Mirabai Chanu for this wonderful achievement.

Day one and Mirabai Chanu bag… https://t.co/vrn9iZcZvk",2020-01-12 10:35:24,Hackoverflow Technical Society is the official Technical Society of Chandigarh University hosting a number of events throughout the academic session.,73.0,0,"Chandigarh, India",Hackoverflow3
2021-07-24 16:14:17,4,False,1418967782876536832,en,0,"Heartfelt Congratulations to @mirabai_chanu 
for clinching a silver medal in the women’s 49kg #Weightlifting catego… https://t.co/hw3l1y54Uh",2020-09-22 19:22:56,"India's first retail investors community
Youtube: https://t.co/OFKDH30Iyf
Telegram: https://t.co/unz7WUGuQW
Discord: https://t.co/uHzVuBYywz
(for learning purpose only)",1213.0,3,India,INVESTOGRAPHER1
2021-07-24 16:14:16,1,False,1418967781706539016,en,0,"Congratulations to @mirabai_chanu.
With this today,#mirabai_chanu ended India's 21 year wait for a weightlifting me… https://t.co/dQLV7yppxM",2020-07-09 12:23:24,Student 👩‍🎓,1.0,41,"Bhubaneswar, India",manasimahuri
2021-07-24 16:14:10,0,False,1418967753319387140,en,0,Saikhom Mirabai Chanu is an Indian weightlifter. She won Silver medal at the 2020 Tokyo Olympics in Women's 49 kg.… https://t.co/5NdcIdbtFm,2020-02-28 18:51:43,Just College Student & Singing Is Hobbie🎵🎶🎶,6.0,46,,SiddheshwarBho8
2021-07-24 16:13:46,1,False,1418967654430347270,en,0,"In fact, hockey finals in 1956, 1960 and 1964 were Indo-Pak affairs. India again reclaimed the gold in 1964. But th… https://t.co/COiBr55dcR",2013-01-04 11:36:30,"Chartered Accountant,   Personal tweets RTs/Favs/Follows are not endorsements",128.0,130,"New Delhi, India",Srinew2013
2021-07-24 16:13:41,2,False,1418967632108302342,en,0,"What a day! What a win for India. Mirabai Chanu wins silver in Weightlifting Women's 49kg category, India open tall… https://t.co/SVroVUwcTM",2020-01-06 18:51:38,Comparison kills the joy of achievement So Don't compare others🙏🙏🙏,15.0,165,"Barabanki, India",nirbhaysvt
2021-07-24 16:13:33,1,False,1418967597740175362,en,0,@MamoonAftab @SmilingViswa Whereas in Pakistan I don't think so there is any consideration towards other sports. In… https://t.co/gS5tRyPBGk,2019-10-19 17:25:41,,0.0,1,,Noddy1242
2021-07-24 16:13:06,1,False,1418967484850397187,en,0,Extending my heartiest congratulations to #MirabaiChanu for winning the Silver medal in weightlifting and starting… https://t.co/CImW5JG4Jf,2021-05-18 06:40:01,"RRRM CLG EX (G.S)2010-11.TMCP khanakul -1BLOCK president (2014-15).
pole -2P.S member.(2013-18). and working president  (2017).1BLOCK TMYC present president.",18.0,107,,Dineshr45589780
2021-07-24 16:12:50,11,False,1418967418211287045,en,1,Congratulations Mirabai Chanu on winning Silver for India at the 2020 Tokyo Olympics. You lifted all our spirits to… https://t.co/se2XDhDBGC,2011-10-15 04:56:27,"A leading Indian Private Sector Bank, offering a wide range of products and services. For queries, tag @FederalBankHelp",41334.0,3,India,FederalBankLtd
2021-07-24 16:12:36,1,False,1418967361814777861,en,0,@hivisionpak @RajeshAwais @rajesha_rao I totally agree brother gold is not coming India. But atleast 126 players qu… https://t.co/3Fk0OfnxQQ,2019-01-26 08:40:05,Student//Book lover//Politically Active//,18.0,38,,RealNikhilNaik
2021-07-24 16:12:35,2,False,1418967357855305731,en,0,"Congratulations #MirabaiChanu for achieving the first medal for India at Tokyo Olympics, we are proud of you!… https://t.co/GVIjNjPKyG",2020-06-12 09:06:47,,2.0,60,"Hyderabad, India",__Ravindra_
2021-07-24 16:12:35,1,False,1418967356894859270,en,1,Thanks for making India proud 💐🎊🎉 #cheers4india #MeerabaiChanu #Olympics #Weightlifting,2021-07-13 12:13:39,On cover page 👆,6.0,53,,HarshaP03
2021-07-24 16:12:24,3,False,1418967311143383048,en,0,"#Tokyo2020 #Olympics |  How Mirabai Chanu lifted India, Manipur

(Story by @DhimanHT) 

https://t.co/fvd6V5r53s",2014-05-29 15:42:59,"India's premier destination for cricket, football, tennis and other sports from all over the world.",103614.0,350,India,HTSportsNews
2021-07-24 16:12:22,1,False,1418967301592961027,en,0,"@MayaKadosh Congratulations #India &amp; #Israel🇮🇱, ❤🙏 #Olympics . #Tokyo2020",2017-02-12 12:14:07,🇮🇳,503.0,1950,"Haryana, India",Alok_HINDUstani
2021-07-24 16:12:21,0,False,1418967299084718083,en,0,Congratulations 🎉 🎊 https://t.co/sR2Ct8leY4,2021-01-28 16:10:07,,1.0,9,,becky_sunder
2021-07-24 16:12:19,10,False,1418967288158511106,en,1,"Shame on Liberandus &amp; Leftists...!!
They are like Bawaseer for our country... 🙏🏼

India ❣️ 🇮🇳 

#Olympics… https://t.co/BFvtc3GXPi",2020-09-08 18:38:10,"Proud Daughter of Indian Army Officer🇮🇳

Hardcore Nationali🎀

Proud Hindu🚩

Liberal Slayer 🪓

Pet lovers🐕 

MBA Student🎯

plz don't send me any message🚫",2477.0,2107,"Pune, India",PatrioticPri94
2021-07-24 16:12:19,2,False,1418967287239958528,en,0,"First medal for India🇮🇳
#MirabaiChanu opens India's medal tally at the #TokyoGames, wins silver in women's weightli… https://t.co/KNoqFOIJXT",2019-01-04 13:29:55,Social Worker,2.0,37,"Panaji, India",ParabPrajesh
2021-07-24 16:11:51,1,False,1418967173163323399,en,1,"Mirabai Chanu;-
She won Silver medal at the 2020 Tokyo Olympics in Women's 49 kg, bringing India its first medal in… https://t.co/6yWl1ouoaG",2020-08-18 20:58:51,belive yourself,52.0,17,"West Bengal, India",NURISLA94562383
2021-07-24 16:11:41,714,False,1418967128837791747,en,51,"""I would like to ask all the families, let the girls join sports, so that we can make #IND proud together.”

Read t… https://t.co/nalxIxim9A",2012-02-20 12:13:05,"Khel Now is a platform that promotes and nurtures new-age sports ecosystems! 🇮🇳- 
#IndianFootball #Tokyo2020 #Olympics #TeamIndia
Also👉@KhelNowWF",64518.0,85,India,KhelNow
2021-07-24 16:11:34,1,False,1418967100304023565,en,0,"A great start to the Olympics campaign for India.
Congratulations mirabai chanu.
#Cheer4India
#mirabhaichanu https://t.co/gg4p6tNjDS",2020-04-10 16:18:54,"#exchittorian (2012-2019) batch,
love traveling and reading novels 
and love playing cricket, football and a bit badminton.
@mahi7781 fan",74.0,148,,ayush_pushp
2021-07-24 16:11:21,0,False,1418967047241875457,en,0,Hearty congratulations to ace Indian weightlifter @mirabai_chanu for winning a Silver Medal in the women’s weightli… https://t.co/fXt5lCG1Yd,2015-06-04 17:55:33,Coman man,6.0,86,India,rakesh999991
2021-07-24 16:11:15,0,False,1418967019702079495,en,0,Congratulations to #SaikhomMirabaiChanu for winning silver medal in #WeightLifting. This is first medal for India i… https://t.co/68e6W3j7Wg,2019-12-06 15:04:26,Official Account of Shikhar Career Institute,223.0,17,Patna,ShikharCareerIn
2021-07-24 16:11:10,3,False,1418967001679077377,en,1,@NBirenSingh @mirabai_chanu @narendramodi @AmitShah @ianuragthakur @JPNadda @blsanthosh VERY HAPPY MOMENT FOR WHOLE… https://t.co/btPK7rqX6W,2019-08-13 06:38:32,"Ex. E-In-C & Actg.D.G
All India Radio",208.0,716,New-Delhi,KMPaul4
2021-07-24 16:10:31,5,False,1418966837547700235,en,0,"@kannadigaboy @ani_digital @ANI Having good infrastructure dosen't particularly mean getting more medals.
India was… https://t.co/6xWPIgpuJk",2020-05-15 10:34:24,"18, Communist, Leninist and Left Wing Supporter.",87.0,108,Yamlok,PalashSinghal03
2021-07-24 16:10:29,0,False,1418966829007998978,en,0,"Congratulations #MirabaiChanu for achieving the first medal for India at Tokyo Olympics, we are proud of you!

#Tokyo2020 #Olympics",2014-05-07 16:22:59,"𝐀𝐜𝐭𝐢𝐯𝐢𝐬𝐭 ,𝐂𝐨𝐦𝐩𝐮𝐭𝐞𝐫 𝐠𝐫𝐚𝐝𝐮𝐚𝐭𝐞",118.0,105,jodhpur,virendradhayal1
2021-07-24 16:10:00,0,False,1418966704844115976,en,1,"#InPics| From Richard Carapaz winning the second #Olympic gold medal in #Ecuador's history, to #India being seventh… https://t.co/xA3nMelkML",2019-01-13 18:33:22,High-quality trusted conversations around news and information.,11306.0,53,,Opoyis
2021-07-24 16:10:00,0,False,1418966704017838080,en,0,Tokyo Olympics 2020 Day 2 Live Updates: India's Mirabai Chanu poses for photographs while standing on the podium af… https://t.co/WVqq9Lt3Rf,2010-06-21 09:33:21,Always love urself,387.0,1514,,gvsvenki
2021-07-24 16:09:57,20,False,1418966692349239311,en,2,"Missed #TeamIndia's events on day one at #Tokyo2020? 

https://t.co/qD3Y01d6Qf #Olympics",2016-05-16 11:15:10,"The A to Z of Indian sport
https://t.co/kSNgo6EaNS
https://t.co/elqokI8Yv1",20388.0,84,,ESPNIndia
2021-07-24 16:09:50,0,False,1418966662884298755,en,0,TOKYO OLYMPICS -INDIA  India beats New Zealand in hockey on Day 1 of Tokyo Olympics as Mirabai Chanu lifts Silver… https://t.co/yMvy7EIdMU,2015-09-14 09:13:17,,270.0,437,,ezhavainternat1
2021-07-24 16:09:39,0,False,1418966618873470983,en,0,Congratulations to Saikhom Mirabai Chanu @mirabai_chanu for winning silver medal in weight lifting. This is first m… https://t.co/mprnaG7YQY,2020-02-02 03:45:57,"🇮🇳MY CLEAN INDIA 🇮🇳
 🌊THE BEACH CLEAN UP⛱️",18.0,279,"Mumbai, India",GuptaSurajG2
2021-07-24 16:09:39,2,False,1418966615920685058,en,0,"Behind any Victory, There's years of hardwork, Sacrifice, Patience, Courage to look in the face of criticism, blood… https://t.co/5WCt8D41Nb",2013-06-05 12:20:32,"Sports Brand Influencer/Ambassador,India’s youngest lady Super Randonneur| @Ironmantri Triathlete,Karate BB,Yoga,Trekking,former CBSE Kalathilak",304.0,299,"Trivandrum, India",gopikanandu
2021-07-24 16:09:35,0,False,1418966600108085265,en,0,"@Just_Mugiyanto @Olympics @iwfnet @WeAreTeamIndia Congratulations from India, i watched it live, the girl from Indo… https://t.co/QLs0myqBQB",2014-11-23 13:42:27,Opinions totally personal!,14.0,16,"Mukerian, Punjab, India",_ashishkashyap
2021-07-24 16:08:52,0,False,1418966421904797705,en,0,First medal for India at the the Tokyo Olympics! Claiming silver in the women's 49kg. Congratulations for the Sillv… https://t.co/tzxtJjSvWw,2021-06-29 06:50:35,"📚Student (MBA)@ RNSIT...
🗺Basically Banglorean...

📱Selfieholic...
🎀 Bindass Hudgi...
🔊 Wish Me On 1st May...
💜 Love The Songs of U1🤩...",0.0,17,"Bengaluru, India",its_keech_
2021-07-24 16:08:51,1,False,1418966417345482755,en,0,Tokyo Olympics 2020 Highlights: Mirabai Chanu Wins India's 1st Medal https://t.co/4OkoR90eBv,2009-04-03 14:59:26,"Poet,FounderEditor#Poesie India intl.Professor of English.Loves reading..tweeting #Life.Authored...Hole NSoul..Trapped Word.Transltd t Spanish..Italian..Russian",1047.0,1527,Bhubaneswar/Mumbai,sailendra
2021-07-24 16:08:24,0,False,1418966303637975045,en,0,Today India remember silver medal in Olympics by #Mirabai_chanu  but along with that I will remember @JemiRodrigues… https://t.co/QmT1Q0mkJl,2016-04-03 01:21:09,"dogecoin holder from last year I never sell them I strongly believe it is a life changer I hold #BTC #BSC #ETH
Cricket, Badminton. Tweets are purely my personal",241.0,338,India,AllamLaxman
2021-07-24 16:08:11,31,False,1418966249132937224,en,8,Boring triva - Last time Haryana returned empty handed from Olympics was in 2004 Athens. Since then players born Ha… https://t.co/KRdcdDitEV,2011-05-31 14:34:47,"Modi is the new mao, 
Bjp = bolsheviks janta party/
Cultural revolution = ayodhya/
Great leap forward = demo/
Not a blind supporter of any party as of now.",552.0,405,Calcutta,Charvaksmriti
2021-07-24 16:07:56,0,False,1418966187065573376,en,0,"#Olympics 
Congratulations 👏🎊
India is proud of you.
#MirabaiChanu 
Mirabai got SILVER in Tokyo Olympics.
#India https://t.co/67XKcD3384",2015-09-23 04:58:31,"📖  My  Views  are  My  Words.  📕
        🌎 🌍 🌏
""I  am  Teacher,  Writer,  Orator, 
Nature-Lover,  Individualist  
and  Rational  Being. ...""
🌱🌿🌵🌴🌳🌾🌲",46.0,96,"Kerala, India",Greshu_Dreams
2021-07-24 16:07:45,1,False,1418966139388919808,en,0,@Media_SAI @Praveen_1030 @Tokyo2020 @ddsportschannel @PMOIndia @ianuragthakur @NisithPramanik @YASMinistry… https://t.co/ztXdykqCH0,2019-11-29 06:16:37,#TheBestRevengeIsMassiveSuccess,58.0,69,Lakhimpur (UP) INDIA,Laxmi_Maurya01
2021-07-24 16:07:42,1,False,1418966129100431365,en,1,Mirabai Chanu has won silver medal for India in women's 49 kg weightlifting event at Tokyo Olympics 2020 today and… https://t.co/Jb1IsNg60c,2021-05-17 12:14:13,"• Activism is my rent for living on the planet🌍
• Patriotism in Blood🇮🇳
• Medical Student ⚕️
 •YouTube Educator and Vlogger 📷",37.0,44,Lives in Russia 🇷🇺,itsvijaymahawar
2021-07-24 16:07:33,1,False,1418966091515277320,en,0,"Congratulations #MirabaiChanu for achieving the first medal for India at Tokyo Olympics, we are proud of you!… https://t.co/Jo2aax9GaF",2021-03-11 03:18:14,"Stock market Student | just a normal guy trying to make fortune from market!!

#believe in Karma",5.0,104,Ahmedabad,Viraj2406
2021-07-24 16:07:25,1,False,1418966055427452936,en,0,@MamoonAftab @SmilingViswa India is catching up it ll take tym but it ll improve by the tym.... Off late other spor… https://t.co/HKizpdL2EW,2019-10-19 17:25:41,,0.0,1,,Noddy1242
2021-07-24 16:07:13,1,False,1418966005532004361,en,0,This was the era of Indian hockey's compete dominance from 1928 to 1956 when India won consecutive golds in 6 conse… https://t.co/WjwR3QTiBh,2013-01-04 11:36:30,"Chartered Accountant,   Personal tweets RTs/Favs/Follows are not endorsements",128.0,130,"New Delhi, India",Srinew2013
2021-07-24 16:06:51,1,False,1418965912233943050,en,0,"India at #TokyoOlympics , Day 1 Action Round-up: @mirabai_chanu ’s Silver; Disappointment at Shooting Range and mor… https://t.co/PhQ8BbNlky",2010-03-08 16:09:53,Editor (Sports) @newsclickin | Senior Fellow @CPPRIndia | Ex: @htSportsNews @timesofindia @SINow @NewIndianXpress | Poetry bikes wrestling karate judo MMA,897.0,390,New Delhi,poetbelly
2021-07-24 16:06:48,5,False,1418965901504884743,en,0,@KirtiPandey @NBirenSingh @dhaval241086 @mirabai_chanu @narendramodi @AmitShah @ianuragthakur @JPNadda @blsanthosh… https://t.co/CbQaZY6vRg,2019-05-23 09:00:33,Thinker || Love Reading Minds || Cricket Fanatic ||Software Engineer,26.0,121,,SatyamR03207632
2021-07-24 16:06:47,4,False,1418965896945717257,en,3,This post is my #10000 Like I need this one is special forever I never forget this Like ♥ for our India 🇮🇳… https://t.co/XehO86WUhv,2015-05-21 14:14:39,"#Followme_FollowBack💯

@uzhavanbala142 Backup 
💪💪🙏தமிழ் அவமானம் இல்லை என் அடையாளம்🙏💪💪",721.0,890,தமிழ்நாடு,uzhavanbala
2021-07-24 16:06:44,7,False,1418965884287307789,en,1,"India at #TokyoOlympics , Day 1 Action Round-up: @mirabai_chanu ’s Silver; Disappointment at Shooting Range and mor… https://t.co/T2Y6woOeHZ",2009-11-08 10:38:44,"The digital destination for news, views, opinion & analysis from people-centric worldview, ignored by the corporate media.

https://t.co/bRC6O0NXeo",46027.0,303,,newsclickin
2021-07-24 16:06:32,1,False,1418965833284521990,en,1,Mirabai Chanu registers first victory for India in Olympics 2020 with a silver medal in women's 49kg weightlifting.… https://t.co/jzn9tjnAYk,2018-08-28 05:49:38,"Web Applications, Mobile Applications (Android/ iOS) and Software Development",11.0,8,"317, Agarwal B2B Centre , Kachpada , Malad (W)
Mumbai, Maharashtra",AriantechS
2021-07-24 16:06:32,0,False,1418965833011843083,en,0,"Tokyo Olympics: As Team India marches holding the Tricolour in their hands, PM Modi stands up to cheer for them… https://t.co/M4SBxdojUb",2015-10-05 05:27:50,,2208.0,5002,,rajkishor800
2021-07-24 16:06:25,0,False,1418965805555986438,en,0,"In 2016 Summer Olympics, Rio. India won only 2 Medals.1 Silver Medal &amp; 1 Bronze medal.Both these medals were won by… https://t.co/kuwM12QlgK",2019-04-02 13:52:32,Life is short hence always keep laughing,101.0,99,,PotliBaba1
2021-07-24 16:06:21,9,False,1418965786765320196,en,4,"#Tokyo2020: Schedule for the Indians 🇮🇳 in action on July 25

Read: https://t.co/MHaz7t4GjP
#TeamIndia | #Olympics https://t.co/8sUfCGSiyn",2015-08-28 06:22:18,"India's No. 1 sports magazine

Facebook: https://t.co/O8dSyqbC12 
Instagram: https://t.co/Hd7vnaGzg8 
Telegram: https://t.co/jBrDBKQ84c 
YouTube: https://t.co/CLjm6smvYI",28292.0,417,,sportstarweb
2021-07-24 16:06:07,2,False,1418965726807969793,en,0,The Indian women's hockey team fought valiantly in the first two quarters before losing the steam to go down 1-5 ag… https://t.co/0OGHmALZYq,2012-07-30 12:32:00,"Get the latest updates, live scores and commentary on cricket, tennis, football and more from The Hindu.",47358.0,254,,TheHinduSports
2021-07-24 16:05:53,2,False,1418965672038600704,en,0,"Best of luck India for Tokyo Olympics 
The whole nation is with you 
GO GET THE GOLD 
#s8ulfam #Cheer4India… https://t.co/OWt545jiF2",2020-07-17 06:34:34,"Soul die heart fan !!
♥️♥️
#teamSoulop",0.0,9,,JaiswalNainish
2021-07-24 16:05:50,10,False,1418965659497676801,en,0,"India at Tokyo Olympics, Day 1 Action Round-up: Mirabai Chanu’s Silver; Disappointment at Shooting Range https://t.co/QghAD7hhMR",2009-11-08 10:38:44,"The digital destination for news, views, opinion & analysis from people-centric worldview, ignored by the corporate media.

https://t.co/bRC6O0NXeo",46027.0,303,,newsclickin
2021-07-24 16:05:41,1,False,1418965620893356038,en,1,KIND ATTENTION @LtGovDelhi @IndiaSports @ianuragthakur @PMOIndia @narendramodi @official_dda @indiasquash… https://t.co/NKkkcH5kdo,2018-10-24 11:06:36,"Married 2 Olive, Publisher, Editor, HighbrowScribesPublications, 📚📚; promoting upcoming writers and child authors👨‍👦..always in learning mode..",212.0,321,New Delhi ...J&K ,SweetlySanguine
2021-07-24 16:05:34,0,False,1418965591197683714,en,0,"All of a sudden, during Olympics and election time, the Northeast becomes a part of India.",2019-05-25 18:24:27,"Student at fergusson college, university of Pune.
शील परम भूषणम। सत्य सेवा सुरक्षणम।",76.0,474,,YashKRajput1
2021-07-24 16:05:34,0,False,1418965588844728329,en,0,@sudarsansand @mirabai_chanu @Tokyo2020hi @IndiaSports @adgpi @crpfindia @manipurmygov @PIBImphal @Olympics… https://t.co/enH67VYOV2,2014-11-13 18:11:59,Journalist. Hermit.,44.0,462,"New Delhi, India",ShivKLawaniya
2021-07-24 16:05:10,12,False,1418965490983129099,en,4,"Many congratulations to 
@mirabai_chanu for winning 
India’s first medal (silver) in the ongoing. @yogitabhayana… https://t.co/McLrRI1Rbe",2017-10-27 02:55:22,"जिला प्रवक्ता @yuva_rajad  (समस्तीपुर)
बिहार @RJDforIndia",2850.0,717,"Samastipur, India",SumitYadavRJD
2021-07-24 16:05:04,1,False,1418965464978317317,en,0,"more here on the political history of the Olympics with a focus on India, ""the first colonised Asian nation to take… https://t.co/0sCgNDOklq",2009-06-27 10:01:41,"anti-carceral feminist, weaving @detsolnet, incoming phd student @columbia mesaas, she/her",2958.0,3635,,saumyadadoo
2021-07-24 16:04:57,0,False,1418965435182161938,en,0,@anandmahindra I think the burden of expectations is what is letting down the sportsmen/athletes. India has over em… https://t.co/GO62RLm05h,2021-06-06 05:12:05,Freelance photographer,3.0,66,,100pixs
2021-07-24 16:04:50,0,False,1418965405780123655,en,0,"India has won its first silver medal in weightlifting, courtesy Mirabai Chanu.

We salute her #StepUp spirit and co… https://t.co/xOC05fJRCX",2011-04-19 09:37:08,"Welcome to the official page for Yardley of London for India! 
Follow us on Facebook: https://t.co/yHw0ZHRsc6",3467.0,369,India,MyYardley
2021-07-24 16:04:48,0,False,1418965395923341317,en,1,25th July India Schedule #Olympics #Cheer4India #IndiaAtTokyo2020 #Ind https://t.co/PYICR15gSy,2021-07-22 05:34:11,Abion Sports will give you a comprehensive coverage of global sporting community!,2.0,76,,SportsAbion
2021-07-24 16:04:45,0,False,1418965386528231432,en,0,Heartiest congratulations to Mirabai Chanu for starting  the medal tally for India in the Tokyo Olympics 2020 by wi… https://t.co/2Voo0atM5I,2021-05-08 13:42:19,,0.0,13,,RakeshSingh0891
2021-07-24 16:04:44,11,False,1418965379414691855,en,1,India's mixed team pair of Deepika Kumari and Pravin Jadhav lost to the eventual champions in the quarter-finals… https://t.co/49vNE9cV50,2016-05-16 11:15:10,"The A to Z of Indian sport
https://t.co/kSNgo6EaNS
https://t.co/elqokI8Yv1",20388.0,84,,ESPNIndia
2021-07-24 16:04:36,0,False,1418965345700884480,en,0,@urstrulyMahesh Congratulations to #MirabaiChanu on winning the first medal for India at the #Tokyo2020 Olympics. Jai Hind! 🇮🇳,2010-07-23 07:45:24,,13.0,20,,sasisunil
2021-07-24 16:04:23,11,False,1418965293527797760,en,0,"#TokyoOlympics2020: #Mirabai Chanu’s family, neighbours cheer as she bags silver medal; WATCH

https://t.co/GiChkL4NuU",2008-03-20 03:45:33,Your daily dose of Bollywood gossip and fashion. Instagram : https://t.co/lY0KsYnvpB YouTube: https://t.co/3mymh8wDCX,951630.0,755,"Mumbai, India",pinkvilla
2021-07-24 16:03:53,0,False,1418965164745969677,en,0,"What a wonderful achievement, the first Medal 🏅 for India in this Olympics by a Female Athlete Ms Mirabai in weight… https://t.co/MY4txAJNNv",2015-11-24 09:10:35,Indian wrestler 🏅🤼‍♀️Commonwealth Wrestling Championship medal🥈 🤼‍♀️Senior national Championship 🥈🥈🥉🥉🤼‍♀️,24.0,72,,bishnoi_arpu
